0	1960.jpg	0.004148637
1	668.jpg	0.9774023
2	2082.jpg	7.7133525e-05
3	808.jpg	0.3925502
4	1907.jpg	0.00023183934
5	350.jpg	0.98148966
6	1557.jpg	0.022872128
7	111.jpg	0.979137
8	1952.jpg	0.000584069
9	1466.jpg	0.60503197
10	2071.jpg	0.0015264221
11	1891.jpg	0.0022655646
12	1900.jpg	0.0025210788
13	1927.jpg	0.0043817004
14	1414.jpg	0.0035146165
15	134.jpg	0.99848026
16	1037.jpg	0.00042847896
17	56.jpg	0.31262922
18	208.jpg	0.9194398
19	629.jpg	0.8691599
20	979.jpg	0.9993472
21	2099.jpg	0.0002709918
22	332.jpg	0.00017463439
23	1814.jpg	0.00013627653
24	1094.jpg	0.0024066016
25	1886.jpg	0.00065736636
26	342.jpg	0.010570948
27	2134.jpg	0.0075864373
28	1465.jpg	0.00022118512
29	482.jpg	0.99850726
30	229.jpg	0.998318
31	1078.jpg	8.456442e-05
32	611.jpg	0.0004293654
33	1349.jpg	0.00049964647
34	1805.jpg	0.9965428
35	1947.jpg	4.332805e-05
36	299.jpg	0.0147386845
37	463.jpg	0.20091775
38	2154.jpg	0.00021128557
39	1244.jpg	0.0012456937
40	581.jpg	0.12955838
41	218.jpg	0.98024714
42	1553.jpg	0.0013305036
43	1025.jpg	0.000111527945
44	1591.jpg	0.034814898
45	1132.jpg	0.0063195582
46	2117.jpg	0.0023706183
47	1795.jpg	2.9482942e-05
48	2254.jpg	0.0015288391
49	1950.jpg	0.003144577
50	507.jpg	0.92387545
51	445.jpg	0.9997478
52	1501.jpg	0.0006043432
53	2349.jpg	0.0010593947
54	678.jpg	0.22643629
55	1604.jpg	0.96722126
56	792.jpg	0.94734776
57	879.jpg	0.00024665956
58	1779.jpg	0.0002499202
59	2156.jpg	0.00018112149
60	44.jpg	0.9731235
61	686.jpg	0.9767727
62	1311.jpg	0.034918707
63	2192.jpg	1.815198e-05
64	440.jpg	0.9999604
65	1047.jpg	0.00012928531
66	254.jpg	0.9995339
67	479.jpg	0.06625316
68	282.jpg	0.05573218
69	2339.jpg	0.00011594167
70	2066.jpg	0.001280318
71	1379.jpg	4.8905706e-05
72	759.jpg	0.9995876
73	2262.jpg	0.22288896
74	672.jpg	0.1625264
75	2036.jpg	0.14860538
76	279.jpg	0.0015886939
77	596.jpg	0.0012688604
78	486.jpg	0.8599217
79	651.jpg	0.99862444
80	1138.jpg	0.00470774
81	881.jpg	0.0035281728
82	433.jpg	0.00017923207
83	1640.jpg	0.014065551
84	1293.jpg	0.0018393418
85	2140.jpg	0.00064734457
86	2097.jpg	0.05073738
87	981.jpg	0.00026007436
88	1598.jpg	0.9999738
89	252.jpg	0.98232704
90	1665.jpg	0.0003272556
91	2259.jpg	0.99909973
92	1791.jpg	0.9776666
93	869.jpg	0.06573048
94	1530.jpg	8.1380604e-05
95	1475.jpg	0.9992941
96	100.jpg	0.99964386
97	2175.jpg	0.019161656
98	1714.jpg	0.035994746
99	693.jpg	0.99843395
100	435.jpg	0.99996257
101	2266.jpg	3.0358813e-05
102	2227.jpg	0.0010095735
103	1380.jpg	1.5577938e-05
104	430.jpg	0.9426163
105	670.jpg	0.15607397
106	855.jpg	0.74647313
107	1963.jpg	0.10334186
108	1377.jpg	0.0007446802
109	1315.jpg	0.05256558
110	1196.jpg	0.00026792285
111	1237.jpg	0.0049566072
112	2052.jpg	0.00034730378
113	1333.jpg	0.00020718637
114	1198.jpg	0.0014978083
115	1558.jpg	6.0914676e-06
116	849.jpg	0.004434607
117	237.jpg	0.7278743
118	432.jpg	0.42221648
119	1673.jpg	0.012241367
120	529.jpg	0.017602865
121	1847.jpg	0.01826142
122	1827.jpg	0.0060125575
123	2298.jpg	0.98126185
124	1279.jpg	1.3610069e-05
125	2174.jpg	8.217415e-05
126	809.jpg	0.9883234
127	1780.jpg	0.0003428828
128	926.jpg	0.7250952
129	196.jpg	0.07539046
130	810.jpg	0.99907804
131	29.jpg	0.9982727
132	461.jpg	0.01094657
133	1211.jpg	0.0001885679
134	973.jpg	0.00041321857
135	179.jpg	0.9867013
136	367.jpg	0.99865115
137	548.jpg	0.00131546
138	1395.jpg	0.00018430859
139	368.jpg	0.9700274
140	2126.jpg	0.00014218285
141	422.jpg	0.9934882
142	1965.jpg	0.00041600107
143	173.jpg	0.0014861468
144	1594.jpg	0.00030265987
145	471.jpg	0.99764276
146	892.jpg	0.9743164
147	478.jpg	0.967473
148	2257.jpg	0.007896515
149	602.jpg	0.9986731
150	1767.jpg	0.005443489
151	1340.jpg	0.0021081716
152	69.jpg	0.99998754
153	2265.jpg	0.0011584266
154	426.jpg	0.000596266
155	1338.jpg	0.0023432807
156	1828.jpg	0.011031686
157	485.jpg	0.9100882
158	96.jpg	0.04908268
159	247.jpg	0.043125074
160	2118.jpg	0.005285632
161	2272.jpg	0.20804408
162	383.jpg	0.05863194
163	472.jpg	0.99963796
164	210.jpg	0.9998921
165	937.jpg	0.0006257619
166	1966.jpg	0.0013006082
167	2098.jpg	0.2912372
168	1584.jpg	0.00018286443
169	1513.jpg	0.0028985003
170	1538.jpg	3.532309e-05
171	1292.jpg	0.0083523765
172	1970.jpg	0.58074254
173	1418.jpg	0.98773265
174	1444.jpg	3.0464786e-05
175	480.jpg	0.030808445
176	1288.jpg	5.627511e-05
177	2248.jpg	0.0070997486
178	495.jpg	0.99220264
179	1668.jpg	0.0010450736
180	527.jpg	0.9963701
181	2155.jpg	0.013757517
182	1885.jpg	0.0007128089
183	1523.jpg	0.0024258534
184	2144.jpg	0.7221224
185	2189.jpg	0.00028605852
186	1968.jpg	9.836825e-05
187	1216.jpg	0.098665655
188	211.jpg	0.9999829
189	321.jpg	0.99944794
190	695.jpg	0.9972613
191	1436.jpg	0.0016814459
192	361.jpg	0.0013257167
193	873.jpg	0.39411834
194	259.jpg	0.999998
195	1690.jpg	0.0018958993
196	948.jpg	0.99982727
197	2343.jpg	0.000121286364
198	2278.jpg	0.046483796
199	1204.jpg	0.015372708
200	1359.jpg	0.0015489594
201	1967.jpg	0.99876624
202	1105.jpg	1.8424977e-05
203	1207.jpg	0.2586157
204	1737.jpg	0.011363872
205	2073.jpg	0.025871117
206	1904.jpg	0.0010142196
207	408.jpg	0.025916643
208	2129.jpg	4.738673e-05
209	508.jpg	0.9466989
210	67.jpg	0.048386607
211	807.jpg	0.012909666
212	1736.jpg	0.046682093
213	1406.jpg	0.0006901309
214	48.jpg	0.96666336
215	544.jpg	0.13825315
216	509.jpg	0.9991548
217	1273.jpg	0.00047424273
218	251.jpg	0.9958036
219	1703.jpg	0.00036690125
220	416.jpg	0.00096436386
221	1357.jpg	0.013056522
222	1645.jpg	0.49488896
223	1163.jpg	0.0067304256
224	1263.jpg	0.0003137959
225	618.jpg	0.004287241
226	450.jpg	0.06781178
227	1264.jpg	0.0171224
228	1320.jpg	0.004842651
229	859.jpg	0.9972545
230	291.jpg	0.014980843
231	1798.jpg	5.1963216e-05
232	2311.jpg	0.018690573
233	1223.jpg	0.9970133
234	998.jpg	0.92712
235	2181.jpg	0.0004471694
236	817.jpg	0.73478234
237	296.jpg	0.046951775
238	1364.jpg	0.0009780872
239	410.jpg	0.9641425
240	1004.jpg	0.00011995676
241	528.jpg	0.80873364
242	1303.jpg	0.0005336061
243	1382.jpg	7.2896866e-05
244	637.jpg	0.0015448462
245	767.jpg	0.997641
246	1811.jpg	0.012903553
247	2059.jpg	0.002311851
248	1928.jpg	0.00020874054
249	2168.jpg	3.6586956e-05
250	188.jpg	1.029671e-06
251	786.jpg	0.83486444
252	240.jpg	0.0001528361
253	1455.jpg	0.00014081219
254	1085.jpg	0.00014347381
255	70.jpg	0.18818684
256	2107.jpg	0.0013760679
257	1985.jpg	0.9870557
258	73.jpg	0.21269564
259	1655.jpg	0.39906314
260	829.jpg	0.99587834
261	1385.jpg	0.67085516
262	1525.jpg	0.2859817
263	1979.jpg	0.00010840984
264	1271.jpg	0.02006412
265	157.jpg	0.31946892
266	565.jpg	0.99996406
267	1807.jpg	0.00043425735
268	838.jpg	0.9641965
269	407.jpg	3.7256206e-05
270	2287.jpg	0.000978909
271	2230.jpg	0.99480116
272	927.jpg	0.9990537
273	51.jpg	0.9998663
274	1910.jpg	0.0031017752
275	915.jpg	0.988812
276	1222.jpg	0.00031384855
277	1694.jpg	0.5438774
278	1861.jpg	0.102046035
279	1607.jpg	0.25644466
280	1064.jpg	0.15575388
281	1268.jpg	0.0009155601
282	1511.jpg	0.00018103413
283	630.jpg	0.08924193
284	1750.jpg	0.9997405
285	831.jpg	0.011615408
286	1605.jpg	0.99793684
287	610.jpg	0.018649038
288	1713.jpg	0.0018525143
289	220.jpg	0.98625565
290	1151.jpg	0.00012607625
291	2002.jpg	0.00042929008
292	84.jpg	0.99987084
293	1463.jpg	0.0006523351
294	2078.jpg	0.0029001778
295	109.jpg	0.43681177
296	2335.jpg	0.0045323586
297	420.jpg	0.9998776
298	290.jpg	0.00017158414
299	694.jpg	0.0047644502
300	861.jpg	0.99997836
301	867.jpg	0.94434386
302	617.jpg	0.0003592765
303	1100.jpg	0.00014131793
304	2277.jpg	0.0011781041
305	1842.jpg	4.738673e-05
306	212.jpg	0.00063323404
307	1776.jpg	0.004836875
308	1976.jpg	5.470846e-05
